SubjectNo,Isl_pk1,Isl_pk2,isl_exp,isl_bl1,isl_bl2,isl_check1,isl_check2,ship_pk1,ship_pk2,ship_exp,ship_bl1,ship_bl2,ship_check1,ship_check2,isl_expert,ship_expert,age,gender,ethnicity,political,choice,choice_d,choice_m,expert,expert_d,expert_m,order_first,fir_pk1,fir_pk2,fir_exp,fir_bl1,fir_bl2,isl_pkc,ship_pkc,fir_pkc,isl_blc,ship_blc,fir_blc,both_blc,both_pkc,both_exp,both_pk1,both_pk2,both_bl1,both_bl2
107.00,2,2,7,2,2,1,1,4,4,6,3,3,1,1,1,1,54,2,2,6,1,1.00,0.50,2,0.00,-0.50,2,4,4,6,3,3,2.00,4.00,4.00,2.00,3.00,3.00,2.50,3.00,6.50,3.00,3.00,2.50,2.50
108.00,2,1,7,1,1,1,1,2,2,7,2,2,1,1,1,1,31,2,2,0,1,1.00,0.50,2,0.00,-0.50,1,2,1,7,1,1,1.50,2.00,1.50,1.00,2.00,1.00,1.50,1.75,7.00,2.00,1.50,1.50,1.50
109.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,34,2,2,0,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
110.00,1,1,3,1,1,1,1,9,1,3,7,7,1,1,1,1,34,2,3,0,1,1.00,0.50,2,0.00,-0.50,2,9,1,3,7,7,1.00,5.00,5.00,1.00,7.00,7.00,4.00,3.00,3.00,5.00,1.00,4.00,4.00
111.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,30,2,2,3,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
112.00,1,2,9,1,1,1,1,1,2,9,2,2,1,1,9,9,18,2,7,3,1,1.00,0.50,1,1.00,0.50,1,1,2,9,1,1,1.50,1.50,1.50,1.00,2.00,1.00,1.50,1.50,9.00,1.00,2.00,1.50,1.50
113.00,1,1,7,1,1,1,1,1,1,8,1,1,1,1,1,1,21,1,2,1,1,1.00,0.50,2,0.00,-0.50,1,1,1,7,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,7.50,1.00,1.00,1.00,1.00
114.00,1,1,9,1,1,1,1,3,2,8,2,2,1,1,9,9,36,1,2,0,1,1.00,0.50,1,1.00,0.50,2,3,2,8,2,2,1.00,2.50,2.50,1.00,2.00,2.00,1.50,1.75,8.50,2.00,1.50,1.50,1.50
115.00,1,1,8,2,2,1,1,1,1,9,1,2,1,1,3,1,33,2,2,4,1,1.00,0.50,2,0.00,-0.50,2,1,1,9,1,2,1.00,1.00,1.00,2.00,1.50,1.50,1.75,1.00,8.50,1.00,1.00,1.50,2.00
116.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,8,8,24,2,2,0,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
117.00,1,1,9,1,1,1,1,1,5,9,2,2,1,1,1,1,40,1,2,0,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,3.00,1.00,1.00,2.00,1.00,1.50,2.00,9.00,1.00,3.00,1.50,1.50
118.00,1,1,9,1,1,1,1,1,1,7,3,6,1,1,8,8,42,1,2,5,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,4.50,1.00,2.75,1.00,8.00,1.00,1.00,2.00,3.50
119.00,1,2,9,1,1,1,1,3,3,9,1,1,1,1,1,1,19,2,1,0,1,1.00,0.50,2,0.00,-0.50,2,3,3,9,1,1,1.50,3.00,3.00,1.00,1.00,1.00,1.00,2.25,9.00,2.00,2.50,1.00,1.00
120.00,1,1,5,1,1,1,1,1,1,6,1,1,1,1,8,8,20,1,5,8,1,1.00,0.50,1,1.00,0.50,1,1,1,5,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.50,1.00,1.00,1.00,1.00
121.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,18,1,1,3,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
122.00,2,1,8,2,2,1,1,2,2,8,2,2,1,1,1,2,21,2,2,3,1,1.00,0.50,2,0.00,-0.50,1,2,1,8,2,2,1.50,2.00,1.50,2.00,2.00,2.00,2.00,1.75,8.00,2.00,1.50,2.00,2.00
123.00,1,2,5,1,1,1,1,1,2,6,1,1,1,1,1,1,30,2,6,5,1,1.00,0.50,2,0.00,-0.50,1,1,2,5,1,1,1.50,1.50,1.50,1.00,1.00,1.00,1.00,1.50,5.50,1.00,2.00,1.00,1.00
124.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,2,2,22,2,2,6,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
125.00,2,1,9,1,1,1,1,1,2,9,1,1,1,1,1,1,19,2,5,1,1,1.00,0.50,2,0.00,-0.50,1,2,1,9,1,1,1.50,1.50,1.50,1.00,1.00,1.00,1.00,1.50,9.00,1.50,1.50,1.00,1.00
126.00,1,1,9,1,1,1,1,4,3,5,3,1,1,1,1,1,35,2,1,0,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,3.50,1.00,1.00,2.00,1.00,1.50,2.25,7.00,2.50,2.00,2.00,1.00
127.00,1,1,9,1,1,1,1,5,1,9,1,1,1,1,9,7,26,1,2,1,1,1.00,0.50,1,1.00,0.50,2,5,1,9,1,1,1.00,3.00,3.00,1.00,1.00,1.00,1.00,2.00,9.00,3.00,1.00,1.00,1.00
128.00,3,1,6,5,1,1,1,3,3,5,3,2,1,1,1,1,33,2,2,0,1,1.00,0.50,2,0.00,-0.50,2,3,3,5,3,2,2.00,3.00,3.00,3.00,2.50,2.50,2.75,2.50,5.50,3.00,2.00,4.00,1.50
129.00,2,2,7,2,2,1,1,2,1,7,3,3,1,1,8,8,19,1,1,3,1,1.00,0.50,1,1.00,0.50,2,2,1,7,3,3,2.00,1.50,1.50,2.00,3.00,3.00,2.50,1.75,7.00,2.00,1.50,2.50,2.50
130.00,1,5,8,1,1,1,1,1,1,9,1,1,1,1,1,2,20,1,3,0,1,1.00,0.50,2,0.00,-0.50,1,1,5,8,1,1,3.00,1.00,3.00,1.00,1.00,1.00,1.00,2.00,8.50,1.00,3.00,1.00,1.00
131.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,21,1,1,6,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
132.00,5,4,9,1,2,1,1,2,1,9,2,2,1,1,7,9,35,1,1,5,1,1.00,0.50,1,1.00,0.50,1,5,4,9,1,2,4.50,1.50,4.50,1.50,2.00,1.50,1.75,3.00,9.00,3.50,2.50,1.50,2.00
133.00,1,2,9,1,1,1,1,1,1,9,2,1,1,1,9,9,41,2,2,9,1,1.00,0.50,1,1.00,0.50,1,1,2,9,1,1,1.50,1.00,1.50,1.00,1.50,1.00,1.25,1.25,9.00,1.00,1.50,1.50,1.00
134.00,1,1,9,1,1,1,1,1,2,9,1,1,1,1,8,9,35,2,4,2,1,1.00,0.50,1,1.00,0.50,2,1,2,9,1,1,1.00,1.50,1.50,1.00,1.00,1.00,1.00,1.25,9.00,1.00,1.50,1.00,1.00
135.00,9,7,4,5,3,1,1,9,5,6,7,3,1,1,1,1,39,1,2,5,1,1.00,0.50,2,0.00,-0.50,1,9,7,4,5,3,8.00,7.00,8.00,4.00,5.00,4.00,4.50,7.50,5.00,9.00,6.00,6.00,3.00
136.00,1,1,8,2,2,1,1,1,1,8,2,2,1,1,1,8,33,2,1,5,1,1.00,0.50,1,1.00,0.50,1,1,1,8,2,2,1.00,1.00,1.00,2.00,2.00,2.00,2.00,1.00,8.00,1.00,1.00,2.00,2.00
137.00,5,3,8,2,1,1,1,6,6,5,7,7,1,1,7,5,42,2,5,2,1,1.00,0.50,1,1.00,0.50,1,5,3,8,2,1,4.00,6.00,4.00,1.50,7.00,1.50,4.25,5.00,6.50,5.50,4.50,4.50,4.00
138.00,1,3,8,1,1,1,1,2,6,7,3,2,1,1,9,9,22,2,3,2,1,1.00,0.50,1,1.00,0.50,1,1,3,8,1,1,2.00,4.00,2.00,1.00,2.50,1.00,1.75,3.00,7.50,1.50,4.50,2.00,1.50
139.00,7,6,9,1,1,1,1,3,1,8,1,1,1,1,9,8,30,1,5,1,1,1.00,0.50,1,1.00,0.50,2,3,1,8,1,1,6.50,2.00,2.00,1.00,1.00,1.00,1.00,4.25,8.50,5.00,3.50,1.00,1.00
140.00,3,3,7,3,3,1,1,3,3,7,3,3,1,1,9,9,37,2,2,2,1,1.00,0.50,1,1.00,0.50,2,3,3,7,3,3,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,7.00,3.00,3.00,3.00,3.00
141.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,49,1,3,3,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
142.00,1,3,9,1,1,1,1,1,1,9,1,1,1,1,2,2,18,2,2,0,1,1.00,0.50,2,0.00,-0.50,1,1,3,9,1,1,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.50,9.00,1.00,2.00,1.00,1.00
143.00,3,1,5,1,2,1,1,1,2,7,1,1,1,1,1,1,27,2,2,3,1,1.00,0.50,2,0.00,-0.50,2,1,2,7,1,1,2.00,1.50,1.50,1.50,1.00,1.00,1.25,1.75,6.00,2.00,1.50,1.00,1.50
144.00,1,7,9,1,1,1,1,1,2,8,1,1,1,1,1,1,32,1,2,0,1,1.00,0.50,2,0.00,-0.50,2,1,2,8,1,1,4.00,1.50,1.50,1.00,1.00,1.00,1.00,2.75,8.50,1.00,4.50,1.00,1.00
145.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,7,9,39,2,3,2,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
146.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,7,9,38,1,2,0,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
147.00,3,1,8,1,1,1,1,2,1,9,1,1,1,1,9,9,28,2,2,0,1,1.00,0.50,1,1.00,0.50,1,3,1,8,1,1,2.00,1.50,2.00,1.00,1.00,1.00,1.00,1.75,8.50,2.50,1.00,1.00,1.00
148.00,2,3,7,1,1,1,1,1,1,9,1,1,1,1,3,3,22,2,5,3,1,1.00,0.50,2,0.00,-0.50,1,2,3,7,1,1,2.50,1.00,2.50,1.00,1.00,1.00,1.00,1.75,8.00,1.50,2.00,1.00,1.00
149.00,1,6,9,1,1,1,1,1,2,9,1,1,1,1,9,9,41,2,2,0,1,1.00,0.50,1,1.00,0.50,1,1,6,9,1,1,3.50,1.50,3.50,1.00,1.00,1.00,1.00,2.50,9.00,1.00,4.00,1.00,1.00
150.00,2,3,8,1,2,1,1,3,3,9,2,2,1,1,1,1,21,2,1,0,1,1.00,0.50,2,0.00,-0.50,1,2,3,8,1,2,2.50,3.00,2.50,1.50,2.00,1.50,1.75,2.75,8.50,2.50,3.00,1.50,2.00
151.00,1,1,6,1,1,1,1,1,5,7,1,1,1,1,9,9,25,2,2,0,1,1.00,0.50,1,1.00,0.50,2,1,5,7,1,1,1.00,3.00,3.00,1.00,1.00,1.00,1.00,2.00,6.50,1.00,3.00,1.00,1.00
152.00,1,1,9,1,1,1,1,2,4,9,1,1,1,1,1,1,23,1,3,0,1,1.00,0.50,2,0.00,-0.50,2,2,4,9,1,1,1.00,3.00,3.00,1.00,1.00,1.00,1.00,2.00,9.00,1.50,2.50,1.00,1.00
153.00,1,1,8,1,1,1,1,1,1,8,1,1,1,1,1,1,23,2,2,0,1,1.00,0.50,2,0.00,-0.50,1,1,1,8,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00
154.00,3,1,8,1,1,1,1,2,1,9,1,1,1,1,1,1,23,2,2,4,1,1.00,0.50,2,0.00,-0.50,2,2,1,9,1,1,2.00,1.50,1.50,1.00,1.00,1.00,1.00,1.75,8.50,2.50,1.00,1.00,1.00
155.00,1,1,9,2,2,1,1,5,3,7,3,4,1,1,1,1,23,2,2,2,1,1.00,0.50,2,0.00,-0.50,2,5,3,7,3,4,1.00,4.00,4.00,2.00,3.50,3.50,2.75,2.50,8.00,3.00,2.00,2.50,3.00
156.00,1,1,9,1,1,1,1,2,2,9,2,1,1,1,1,1,39,2,2,0,1,1.00,0.50,2,0.00,-0.50,2,2,2,9,2,1,1.00,2.00,2.00,1.00,1.50,1.50,1.25,1.50,9.00,1.50,1.50,1.50,1.00
157.00,1,5,8,1,1,1,1,1,1,6,1,1,1,1,9,9,24,1,2,1,1,1.00,0.50,1,1.00,0.50,1,1,5,8,1,1,3.00,1.00,3.00,1.00,1.00,1.00,1.00,2.00,7.00,1.00,3.00,1.00,1.00
158.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,8,8,56,2,2,1,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
159.00,1,1,5,1,1,1,1,1,2,5,1,1,1,1,1,1,26,2,7,2,1,1.00,0.50,2,0.00,-0.50,1,1,1,5,1,1,1.00,1.50,1.00,1.00,1.00,1.00,1.00,1.25,5.00,1.00,1.50,1.00,1.00
160.00,1,3,9,1,1,1,1,2,6,8,2,2,1,1,1,1,27,1,3,3,1,1.00,0.50,2,0.00,-0.50,2,2,6,8,2,2,2.00,4.00,4.00,1.00,2.00,2.00,1.50,3.00,8.50,1.50,4.50,1.50,1.50
161.00,3,5,7,2,2,1,1,3,3,7,2,2,1,1,9,9,45,2,2,2,1,1.00,0.50,1,1.00,0.50,1,3,5,7,2,2,4.00,3.00,4.00,2.00,2.00,2.00,2.00,3.50,7.00,3.00,4.00,2.00,2.00
162.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,49,2,2,8,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
163.00,1,2,7,1,1,1,1,1,1,8,1,1,1,1,1,1,28,2,2,0,1,1.00,0.50,2,0.00,-0.50,1,1,2,7,1,1,1.50,1.00,1.50,1.00,1.00,1.00,1.00,1.25,7.50,1.00,1.50,1.00,1.00
164.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,27,1,1,1,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
165.00,1,1,8,1,1,1,1,2,8,8,1,1,1,1,9,9,34,2,2,6,1,1.00,0.50,1,1.00,0.50,2,2,8,8,1,1,1.00,5.00,5.00,1.00,1.00,1.00,1.00,3.00,8.00,1.50,4.50,1.00,1.00
166.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,23,1,1,0,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
167.00,1,2,6,2,1,1,1,1,1,6,2,1,1,1,1,1,31,1,2,0,1,1.00,0.50,2,0.00,-0.50,1,1,2,6,2,1,1.50,1.00,1.50,1.50,1.50,1.50,1.50,1.25,6.00,1.00,1.50,2.00,1.00
168.00,1,1,8,1,1,1,1,1,1,8,1,1,1,1,1,1,26,1,2,0,1,1.00,0.50,2,0.00,-0.50,2,1,1,8,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00
169.00,1,5,7,1,1,1,1,4,5,7,1,1,1,1,1,1,40,2,2,6,1,1.00,0.50,2,0.00,-0.50,2,4,5,7,1,1,3.00,4.50,4.50,1.00,1.00,1.00,1.00,3.75,7.00,2.50,5.00,1.00,1.00
170.00,1,3,8,2,2,1,1,3,2,8,3,3,1,1,1,1,53,1,2,9,1,1.00,0.50,2,0.00,-0.50,2,3,2,8,3,3,2.00,2.50,2.50,2.00,3.00,3.00,2.50,2.25,8.00,2.00,2.50,2.50,2.50
171.00,5,3,8,3,3,1,1,4,3,8,4,3,1,1,9,9,23,2,2,0,1,1.00,0.50,1,1.00,0.50,1,5,3,8,3,3,4.00,3.50,4.00,3.00,3.50,3.00,3.25,3.75,8.00,4.50,3.00,3.50,3.00
172.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,53,2,2,0,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
173.00,1,1,9,1,2,1,1,1,1,9,1,2,1,1,8,8,29,2,2,5,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,2,1.00,1.00,1.00,1.50,1.50,1.50,1.50,1.00,9.00,1.00,1.00,1.00,2.00
174.00,1,1,9,1,2,1,1,1,1,9,1,2,1,1,9,9,30,1,2,0,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,2,1.00,1.00,1.00,1.50,1.50,1.50,1.50,1.00,9.00,1.00,1.00,1.00,2.00
175.00,1,5,6,3,3,1,1,5,5,5,6,6,1,1,8,8,23,1,2,1,1,1.00,0.50,1,1.00,0.50,1,1,5,6,3,3,3.00,5.00,3.00,3.00,6.00,3.00,4.50,4.00,5.50,3.00,5.00,4.50,4.50
176.00,1,1,5,1,1,1,1,1,1,9,1,1,1,1,9,9,59,1,2,5,1,1.00,0.50,1,1.00,0.50,1,1,1,5,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,7.00,1.00,1.00,1.00,1.00
177.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,52,1,2,7,1,1.00,0.50,2,0.00,-0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
178.00,1,2,8,1,1,1,1,1,1,8,1,1,1,1,8,8,25,1,3,3,1,1.00,0.50,1,1.00,0.50,1,1,2,8,1,1,1.50,1.00,1.50,1.00,1.00,1.00,1.00,1.25,8.00,1.00,1.50,1.00,1.00
179.00,2,2,8,1,1,1,1,2,2,8,1,1,1,1,7,7,35,2,2,5,1,1.00,0.50,1,1.00,0.50,2,2,2,8,1,1,2.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,8.00,2.00,2.00,1.00,1.00
180.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,36,2,2,0,1,1.00,0.50,2,0.00,-0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
181.00,2,1,9,1,2,1,1,1,3,8,1,2,1,1,1,1,31,1,5,2,1,1.00,0.50,2,0.00,-0.50,2,1,3,8,1,2,1.50,2.00,2.00,1.50,1.50,1.50,1.50,1.75,8.50,1.50,2.00,1.00,2.00
182.00,1,1,9,1,2,1,1,2,2,8,3,3,1,1,8,8,18,1,5,5,1,1.00,0.50,1,1.00,0.50,2,2,2,8,3,3,1.00,2.00,2.00,1.50,3.00,3.00,2.25,1.50,8.50,1.50,1.50,2.00,2.50
183.00,5,1,9,1,1,1,1,5,1,9,1,1,1,1,9,9,31,1,2,2,1,1.00,0.50,1,1.00,0.50,2,5,1,9,1,1,3.00,3.00,3.00,1.00,1.00,1.00,1.00,3.00,9.00,5.00,1.00,1.00,1.00
184.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,37,1,2,5,1,1.00,0.50,2,0.00,-0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
185.00,2,2,8,1,1,1,1,3,2,9,1,1,1,1,8,8,25,2,7,5,1,1.00,0.50,1,1.00,0.50,2,3,2,9,1,1,2.00,2.50,2.50,1.00,1.00,1.00,1.00,2.25,8.50,2.50,2.00,1.00,1.00
186.00,1,1,6,1,1,1,1,1,3,9,1,1,1,1,6,6,45,2,2,3,1,1.00,0.50,1,1.00,0.50,2,1,3,9,1,1,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.50,7.50,1.00,2.00,1.00,1.00
187.00,1,1,8,1,1,1,1,1,1,8,1,1,1,1,1,1,31,1,2,2,1,1.00,0.50,2,0.00,-0.50,2,1,1,8,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00
188.00,1,1,9,1,1,1,1,1,2,9,1,1,1,1,1,1,20,2,3,4,1,1.00,0.50,2,0.00,-0.50,2,1,2,9,1,1,1.00,1.50,1.50,1.00,1.00,1.00,1.00,1.25,9.00,1.00,1.50,1.00,1.00
189.00,1,2,7,2,1,1,1,2,1,7,2,1,1,1,1,1,38,1,2,1,1,1.00,0.50,2,0.00,-0.50,2,2,1,7,2,1,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,7.00,1.50,1.50,2.00,1.00
190.00,1,5,4,1,1,1,1,5,5,4,1,1,1,1,1,1,19,2,2,3,1,1.00,0.50,2,0.00,-0.50,1,1,5,4,1,1,3.00,5.00,3.00,1.00,1.00,1.00,1.00,4.00,4.00,3.00,5.00,1.00,1.00
191.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,8,8,47,2,2,10,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
192.00,1,1,9,1,1,1,1,1,1,5,1,1,1,1,1,1,34,2,2,5,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,7.00,1.00,1.00,1.00,1.00
193.00,1,1,5,1,1,1,1,1,1,5,1,1,1,1,9,9,31,2,2,0,1,1.00,0.50,1,1.00,0.50,1,1,1,5,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1.00,1.00,1.00,1.00
194.00,3,1,8,1,1,1,1,4,5,8,1,1,1,1,9,9,42,2,2,0,1,1.00,0.50,1,1.00,0.50,2,4,5,8,1,1,2.00,4.50,4.50,1.00,1.00,1.00,1.00,3.25,8.00,3.50,3.00,1.00,1.00
195.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,55,2,2,1,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
196.00,2,2,8,1,1,1,1,2,2,8,1,1,1,1,9,9,30,1,7,5,1,1.00,0.50,1,1.00,0.50,1,2,2,8,1,1,2.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,8.00,2.00,2.00,1.00,1.00
197.00,1,2,8,1,2,1,1,1,2,8,1,3,1,1,1,1,53,1,2,1,1,1.00,0.50,2,0.00,-0.50,2,1,2,8,1,3,1.50,1.50,1.50,1.50,2.00,2.00,1.75,1.50,8.00,1.00,2.00,1.00,2.50
198.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,19,1,5,5,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
199.00,1,2,5,1,1,1,1,1,2,6,2,2,1,1,1,1,18,3,2,4,1,1.00,0.50,2,0.00,-0.50,2,1,2,6,2,2,1.50,1.50,1.50,1.00,2.00,2.00,1.50,1.50,5.50,1.00,2.00,1.50,1.50
200.00,4,7,8,4,3,1,1,6,7,8,7,6,1,1,8,6,21,2,1,2,1,1.00,0.50,1,1.00,0.50,1,4,7,8,4,3,5.50,6.50,5.50,3.50,6.50,3.50,5.00,6.00,8.00,5.00,7.00,5.50,4.50
201.00,2,2,8,2,1,1,1,2,2,8,2,2,1,1,2,2,34,2,2,1,1,1.00,0.50,2,0.00,-0.50,1,2,2,8,2,1,2.00,2.00,2.00,1.50,2.00,1.50,1.75,2.00,8.00,2.00,2.00,2.00,1.50
202.00,1,1,5,1,1,1,1,1,1,7,1,1,1,1,8,8,52,2,2,5,1,1.00,0.50,1,1.00,0.50,1,1,1,5,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,1.00,1.00,1.00,1.00
203.00,8,1,7,1,1,1,1,8,1,9,4,1,1,1,7,6,26,1,1,0,1,1.00,0.50,1,1.00,0.50,2,8,1,9,4,1,4.50,4.50,4.50,1.00,2.50,2.50,1.75,4.50,8.00,8.00,1.00,2.50,1.00
204.00,1,1,9,1,1,1,1,1,5,9,1,1,1,1,9,9,35,1,2,0,1,1.00,0.50,1,1.00,0.50,2,1,5,9,1,1,1.00,3.00,3.00,1.00,1.00,1.00,1.00,2.00,9.00,1.00,3.00,1.00,1.00
205.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,42,2,2,0,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
206.00,1,1,9,1,1,1,1,4,6,5,3,3,1,1,2,2,24,1,2,0,1,1.00,0.50,2,0.00,-0.50,2,4,6,5,3,3,1.00,5.00,5.00,1.00,3.00,3.00,2.00,3.00,7.00,2.50,3.50,2.00,2.00
207.00,2,2,9,2,2,1,1,2,1,9,2,2,1,1,8,8,36,1,2,2,1,1.00,0.50,1,1.00,0.50,2,2,1,9,2,2,2.00,1.50,1.50,2.00,2.00,2.00,2.00,1.75,9.00,2.00,1.50,2.00,2.00
208.00,7,7,7,5,4,1,1,3,7,7,5,4,1,1,9,9,28,1,3,5,1,1.00,0.50,1,1.00,0.50,2,3,7,7,5,4,7.00,5.00,5.00,4.50,4.50,4.50,4.50,6.00,7.00,5.00,7.00,5.00,4.00
209.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,2,2,27,1,2,4,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
210.00,1,3,8,1,1,1,1,3,2,8,1,1,1,1,9,9,68,2,2,4,1,1.00,0.50,1,1.00,0.50,1,1,3,8,1,1,2.00,2.50,2.00,1.00,1.00,1.00,1.00,2.25,8.00,2.00,2.50,1.00,1.00
211.00,3,2,8,1,1,1,1,1,1,9,1,1,1,1,2,2,25,2,2,0,1,1.00,0.50,2,0.00,-0.50,1,3,2,8,1,1,2.50,1.00,2.50,1.00,1.00,1.00,1.00,1.75,8.50,2.00,1.50,1.00,1.00
212.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,7,7,29,1,2,6,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
